Id,OverallQual,GrLivArea,TotalBsmtSF,GarageCars,GarageArea,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,BldgType,HouseStyle,SaleCondition,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM
14,0.6508523254135918,-0.04118773151702739,0.9955140943908383,1.649634314128129,1.716479814148647,0.8573575521116966,0.7890517346791958,0.29645357111188214,1.1498367399412852,1.071795675211177,0.0,2.0,5.0,279500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,-0.07237200267355982,-0.499854048802401,0.446131808517523,-1.0275808853300916,-0.5666401982472234,0.23394196520034272,-1.026762903959521,-0.9340606828062858,-0.3732181065973497,-1.2054629489524347,0.0,2.0,4.0,157000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,0.6508523254135918,-1.2592227649719614,-0.5135774958503846,0.3110267143990188,0.48134931563940564,-0.7981859152047618,-1.026762903959521,-0.9340606828062858,-1.3996246336125167,0.7810818082966735,0.0,1.0,4.0,132000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,-0.07237200267355982,-0.9737458040059612,-0.12148723373332972,0.3110267143990188,0.03221095254513604,-0.4101679150524669,-1.026762903959521,-0.9340606828062858,-0.042119226915037805,-0.720939837428262,0.0,2.0,4.0,149000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,-1.5188206588478632,-0.4180173199921476,-2.410200159114278,0.3110267143990188,0.20063783870548713,0.34517379191066727,0.7890517346791958,-0.3188035558472019,-0.1414488908197314,-0.8662967708855137,2.0,2.0,4.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,-0.7955963307607115,-0.7643960326308944,0.12926816645781003,0.3110267143990188,0.48134931563940564,-0.1256213816074506,-1.026762903959521,-0.3188035558472019,1.0836169640048228,0.9264387417539253,0.0,2.0,4.0,159000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,-0.7955963307607115,-0.3361805911818942,-0.06449737005352524,-1.0275808853300916,-0.8379946259500113,0.4564056186209918,-1.026762903959521,-0.3188035558472019,-0.4394378825338121,-0.9632013931903483,0.0,2.0,0.0,139000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,1.3740766535007436,1.6374167989630535,0.22957032653426593,1.649634314128129,1.777300634150996,-0.01180276822944409,2.6048663733179125,1.5269678250300502,1.116726851973054,1.02334336405876,0.0,5.0,5.0,325300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,0.6508523254135918,-0.7758151110695344,-0.9580984325528596,-1.0275808853300916,-0.9034939705679256,-0.1411421016135424,-1.026762903959521,-0.3188035558472019,-1.3665147456442857,-1.6899860604766073,0.0,1.0,4.0,139400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1.3740766535007436,0.5316693701547462,1.640639351246225,0.3110267143990188,0.28485128178566266,1.6359803390839684,0.7890517346791958,0.29645357111188214,1.0173971880683603,0.8295341194490907,0.0,2.0,4.0,230000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,-0.7955963307607115,-0.8671677385786545,-0.03942183003441126,0.3110267143990188,0.4626352171771444,-0.26530786166227677,-1.026762903959521,-0.3188035558472019,0.15654010089434936,-0.43022597051375827,4.0,2.0,4.0,129900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,-0.7955963307607115,-0.8671677385786545,0.006170060909432333,-1.0275808853300916,-0.9502792167235786,-0.26530786166227677,-1.026762903959521,-0.3188035558472019,-0.1083390028515002,0.7810818082966735,0.0,2.0,4.0,154000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1.3740766535007436,0.16054932089894605,1.1596449017886752,1.649634314128129,1.9504060449269123,1.131556938885985,0.7890517346791958,0.29645357111188214,1.1829466279095164,1.071795675211177,0.0,2.0,4.0,256300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,-0.7955963307607115,-1.1716764969423878,-0.3585650666413164,0.3110267143990188,0.48134931563940564,-0.6791937284913914,-1.026762903959521,-0.9340606828062858,-0.6712070983114304,0.7326294971442562,0.0,2.0,4.0,134800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,1.3740766535007436,0.3584800138353728,1.474228949301196,1.649634314128129,1.398340140290206,1.4005827523249095,0.7890517346791958,0.29645357111188214,1.1829466279095164,1.1202479863635944,0.0,2.0,4.0,306000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,-0.7955963307607115,0.16054932089894605,0.9727181489189165,-1.0275808853300916,-0.7210315105608786,1.131556938885985,-1.026762903959521,-0.3188035558472019,-0.47254777050204333,0.5872725636870044,0.0,2.0,4.0,207500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,-1.5188206588478632,-1.8948847980562549,-1.2248109945743446,-1.0275808853300916,-1.0906349551905379,-1.6621726622105386,-1.026762903959521,-1.54931780976537,-1.465844409548979,-1.6899860604766073,0.0,2.0,4.0,68500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,-1.5188206588478632,-0.3780505454569076,-0.9307432979865534,-1.0275808853300916,-1.0438497090348848,-1.3284771820795649,-1.026762903959521,-0.3188035558472019,-1.6976136253265974,-1.6899860604766073,0.0,5.0,4.0,40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-0.7955963307607115,-0.5474335422967344,0.38914194483771847,-1.0275808853300916,-0.9456006921080133,0.16927229850829353,-1.026762903959521,-0.3188035558472019,-0.17455877878796258,1.02334336405876,0.0,2.0,4.0,149350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1.3740766535007436,-0.5360144638580943,0.4028195121208716,0.3110267143990188,0.05092505100739727,0.18479301851438534,0.7890517346791958,0.29645357111188214,1.1829466279095164,1.071795675211177,0.0,2.0,4.0,179900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,-0.7955963307607115,0.3508672948762795,0.776673017860389,0.3110267143990188,-0.12218035976851913,1.3902356056541816,-1.026762903959521,-0.3188035558472019,-0.40632799456558094,-1.253915260104852,0.0,2.0,4.0,165500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2.097300981587895,0.08632531104778601,1.1482469290527142,0.3110267143990188,0.38777882332809943,1.0306722588463884,0.7890517346791958,-0.3188035558472019,1.116726851973054,0.9748910529063426,4.0,2.0,4.0,277500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1.3740766535007436,1.7820584591858268,0.13610695009938656,1.649634314128129,1.019379646429416,-0.07905922158917521,2.6048663733179125,1.5269678250300502,1.0836169640048228,0.9748910529063426,0.0,5.0,4.0,309000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,-0.7955963307607115,-0.7967500882070411,0.09051505915554298,0.3110267143990188,0.9304876787336752,-0.16959675495804402,-1.026762903959521,-0.3188035558472019,0.7525180843225109,0.4903679413821698,0.0,2.0,4.0,145000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,-0.7955963307607115,-0.41611414025237425,0.5464339685939789,0.3110267143990188,0.11642439562531158,0.34776057857834924,-1.026762903959521,-0.9340606828062858,-0.5718774344067369,0.2481063856200835,0.0,2.0,4.0,153000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,-0.7955963307607115,-0.8728772777979744,-0.0006687227321442056,-1.0275808853300916,-1.062563807497146,-0.2730682216653227,-1.026762903959521,-0.9340606828062858,-0.6049873223749681,1.071795675211177,0.0,2.0,0.0,109000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,-1.5188206588478632,-0.6920752025195077,-2.410200159114278,-2.366188485059202,-2.213480862926212,-0.02732348823553589,0.7890517346791958,-0.3188035558472019,-0.5387675464385057,-1.447724504714521,2.0,2.0,1.0,82000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,-0.07237200267355982,-0.3647282872784942,0.06999870823081336,0.3110267143990188,-0.1549300320774763,0.4176038186057623,0.7890517346791958,-0.3188035558472019,-0.20766866675619378,-0.9632013931903483,0.0,2.0,0.0,160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,-0.7955963307607115,-0.3571155683194009,0.6672524795951644,-1.0275808853300916,-0.772495281332097,0.4279509652764902,-1.026762903959521,-0.9340606828062858,-0.40632799456558094,-1.253915260104852,0.0,2.0,4.0,170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,-0.7955963307607115,-1.2021273727787614,-0.4953407394728472,0.3110267143990188,0.14449554331870343,-0.7205823151743028,-1.026762903959521,-0.9340606828062858,0.3883093166719677,-0.0910597924468374,0.0,6.0,4.0,144000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,-0.7955963307607115,-1.0993556668310012,-0.27194047384801356,-1.0275808853300916,-0.772495281332097,-0.5808958351194766,-1.026762903959521,-0.9340606828062858,0.12343021292611817,-0.23641672590408921,0.0,2.0,4.0,130250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,-0.7955963307607115,-0.6958815619990544,0.2113335701567285,-1.0275808853300916,-0.8099234782566195,-0.03249706157089982,-1.026762903959521,-0.3188035558472019,-0.40632799456558094,-1.253915260104852,0.0,2.0,4.0,141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,2.097300981587895,0.44983264134449286,1.5836494875664207,0.3110267143990188,0.48134931563940564,1.524748512373644,0.7890517346791958,-0.3188035558472019,1.116726851973054,0.9748910529063426,4.0,2.0,4.0,319900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,0.6508523254135918,1.2053949980345067,0.8587384215593075,0.3110267143990188,0.9211306295025445,0.9194404321360637,-1.026762903959521,-0.3188035558472019,1.0505070760365915,0.877986430601508,0.0,0.0,0.0,239686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,1.3740766535007436,0.26712738632625277,1.3648084110359713,1.649634314128129,1.6509804695307326,1.276416992276175,0.7890517346791958,0.29645357111188214,1.1498367399412852,1.02334336405876,0.0,2.0,4.0,249700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,-1.5188206588478632,-0.12112128058750743,-0.7324185723808339,-2.366188485059202,-2.213480862926212,-1.1034267419912338,0.7890517346791958,0.9117106980709662,-1.6976136253265974,1.1202479863635944,1.0,5.0,5.0,113000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,-0.7955963307607115,-1.0670016112548546,-0.2331873665457465,-1.0275808853300916,-0.40757036131800295,-0.5369204617688832,-1.026762903959521,-0.3188035558472019,-0.17455877878796258,-0.914749082037931,0.0,2.0,4.0,127000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,-0.07237200267355982,-0.0868640452715874,-0.6002020886436874,0.3110267143990188,-0.39821331208687233,-0.9533931152656798,0.7890517346791958,-0.3188035558472019,0.8518477482272044,0.5872725636870044,0.0,5.0,4.0,177000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,-0.07237200267355982,-0.6463988887649477,-0.5500510086054595,0.3110267143990188,0.25678013409227085,-0.8964838085766765,-1.026762903959521,-0.3188035558472019,-1.2340751937713608,-1.6899860604766073,0.0,0.0,4.0,114500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,-0.7955963307607115,-1.331543595083348,-0.5500510086054595,0.3110267143990188,0.20063783870548713,-0.8964838085766765,-1.026762903959521,-0.9340606828062858,-0.27388844269265616,-1.060106015495183,2.0,2.0,4.0,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,2.097300981587895,0.621118817924093,1.7888129968137167,1.649634314128129,1.9691201433891736,1.7575593124650208,-2.842577542598238,-0.9340606828062858,0.32208954073550533,0.10274945216283168,0.0,2.0,4.0,385000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
55,-0.7955963307607115,-0.2962138166466542,-1.534835852992481,0.3110267143990188,0.4626352171771444,0.5107281386423131,-1.026762903959521,-0.3188035558472019,-0.5387675464385057,-1.447724504714521,0.0,7.0,4.0,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,-0.07237200267355982,-0.17250713356138744,0.8382220706345779,0.3110267143990188,0.48134931563940564,0.6788692720416409,0.7890517346791958,0.29645357111188214,-0.24077855472442497,-1.0116537043427656,0.0,2.0,4.0,180500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,1.3740766535007436,0.4250913047274395,-0.19899344833786384,0.3110267143990188,0.03221095254513604,-0.4644904350737882,0.7890517346791958,0.29645357111188214,0.9180675241636669,0.7326294971442562,3.0,5.0,0.0,172500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,0.6508523254135918,0.38893088967174616,-0.4497488485290036,0.3110267143990188,0.42988554486818725,-0.7826651951986701,0.7890517346791958,0.29645357111188214,1.0836169640048228,0.9264387417539253,0.0,5.0,4.0,196500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,2.820525309675047,2.720326070894081,0.8040281524266951,1.649634314128129,0.7854534156511507,0.6814560587093229,2.6048663733179125,2.1422249519891343,1.1498367399412852,1.02334336405876,0.0,5.0,5.0,438780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
